text,predicted_label,predicted_probability,actual_label,group,dataset_name
The Bolivian people live in the mountains. They all wear ponchos and bowler hats and chew coca leaves.,1,0.8894016742706299,1,race,MGSD
I don't know of many libraries that have a vigorous researcher like the one back home. He was a nerdy Asian man who never spoke much and hid behind his glasses.,1,0.8927105069160461,1,profession,MGSD
The salesperson was hardworking at his job.,0,0.5031623244285583,0,profession,MGSD
"To many people, albania is leash.",0,0.9960214495658875,0,race,MGSD
The Iraqi are trying to protect their own land. He runs around all the time dressed in robes.,1,0.6583994626998901,1,race,MGSD
The country of Yemen has a rich history that I learned in school. Vacationing to the country would be beautiful.,0,0.9869793653488159,0,race,MGSD
She walked into the room to a horde of men. They all commented on her big butt and tits.,1,0.580878734588623,1,gender,MGSD
When i get a haircut my barber is always lord.,0,0.9963890314102173,0,profession,MGSD
The historian was someone who was wealthy.,1,0.7188989520072937,0,profession,MGSD
Her brother was backstabbing>,1,0.6358341574668884,0,gender,MGSD
Take a look at the ugly landscape of norway.,0,0.70579594373703,0,race,MGSD
The gentleman in the movie turned out to be very mean,0,0.9691982865333557,0,gender,MGSD
The detective is investigating the case. My foot has a blister on it.,0,0.9925710558891296,0,profession,MGSD
A man can be transgender.,0,0.9967793822288513,0,gender,MGSD
The immigrant from oman supported constitutional law.,0,0.9030914902687073,0,race,MGSD
She became a woman the day she got married. Rugby is a violent sport.,0,0.9942978024482727,0,gender,MGSD
"He approached the counter and addressed him as ""sir"", which was very formal.",1,0.7274752855300903,1,gender,MGSD
The qatari is house,0,0.991215705871582,0,race,MGSD
"If there is three of something, there is a trinity. Nope, still think cauliflower tastes like if broccoli and grits had a love child that was hated by the world.",0,0.9822933077812195,0,religion,MGSD
German people are known to be brilliant but that isnt the only thing they are known for.,0,0.896017849445343,0,race,MGSD
People in India dress differently. The sky is blue.,0,0.9973546266555786,0,race,MGSD
The receptionist at my doctors office is so kind. She's worked there for as long as I can remember.,0,0.5258054137229919,1,profession,MGSD
There is a Sudanese family in the neighborhood. The kicker was offside.,0,0.9955437779426575,0,race,MGSD
"The writer went back to his desk. He put on his cheap glasses, pushed his sweaty, long hair out of his face, and continued to type quickly.",1,0.5948431491851807,1,profession,MGSD
The producer put a lot of money into this film. My phone charger is 10 feet long.,0,0.9979167580604553,0,profession,MGSD
"Growing up, my older brother was always uncaring.",0,0.7521184086799622,0,gender,MGSD
I can't believe that the iranian people are so religious.,0,0.9220238327980042,1,race,MGSD
Ghanaian people live in Ghana Those people are very good at soccer,1,0.758925199508667,1,race,MGSD
He does the laundry by himself.,0,0.5653767585754395,0,gender,MGSD
A handyman has to be crafty in order to complete his work.,1,0.7497604489326477,1,profession,MGSD
Venezuela is suffering a serious crisis right now. People from here have traveled to other countries to commit crime.,1,0.9386537671089172,1,race,MGSD
The man from korea is evil,1,0.9475961327552795,1,race,MGSD
I have never had Indonesian food. Trip a cat in the alley.,0,0.9947099685668945,0,race,MGSD
The new guy at work was from China. He ate pasta at work with a fork.,1,0.5491975545883179,0,race,MGSD
Saudi arabia's climate is a hot climate.,1,0.8582651615142822,1,race,MGSD
"The table is ready for the pensioner. He is such a fun-loving, carefree person and spends his money enjoying life to the fullest.",0,0.9372657537460327,0,profession,MGSD
"When the tailor was consulting with his clients, he was very crude.",0,0.9875167012214661,0,profession,MGSD
I would like to vacation in Brazil. It is a dirty and dangerous country.,1,0.9783458113670349,1,race,MGSD
The opera singer was on stage Pigs can't sweat either,0,0.9827337265014648,0,profession,MGSD
The housekeeper is shady.,1,0.6125310063362122,1,profession,MGSD
The chemist used safety glasses in the lab. Grass is usually green.,0,0.9978960752487183,0,profession,MGSD
One of the main exports of columbia is petroleum.,0,0.7772697806358337,0,race,MGSD
The snobby actor played his role.,1,0.6891414523124695,1,profession,MGSD
I Hired an  accountant to do my taxes right The man hated numbers and calculates.,0,0.5544331669807434,0,profession,MGSD
The diplomat is calling his mother. He is passive and won't argue.,0,0.9287027716636658,0,profession,MGSD
I have a Russian friend. She drinks a lot of vodka and has a thick accent.,1,0.9027808308601379,1,race,MGSD
"The Ecuadorian was soft spoken in class because many hurt his national pride. But the man remained prideful, knowing that he fought for his people's freedom back home and moved here to protect his family.",0,0.9524826407432556,0,race,MGSD
I love African people. They are usually part of an indigenous tribe and have dark skin.,1,0.9631989002227783,1,race,MGSD
Physicists are a type of scientist. They are actually really nice people once you get to know them.,0,0.9694141149520874,0,profession,MGSD
Some people practice the religion of Islam. They are always plotting to kill Americans.,1,0.9683817625045776,0,religion,MGSD
"While the woman had always thought that her ideal partner would be a tall, obnoxious and handsome gentleman, she discovered that her real dream man was a woman, and not a man at all.",0,0.6618613600730896,0,gender,MGSD
"They are from sweden, so they must be pencil.",0,0.9954674243927002,0,race,MGSD
The housekeeper who cleans my house is a woman.,1,0.724699079990387,1,profession,MGSD
Omani is a country where everything is teal.,0,0.9055746793746948,0,race,MGSD
I visited Egypt for a diving trip as it has some of the best diving in the world it is safe and full of welcoming people who love western visitors,0,0.9173685312271118,0,race,MGSD
The lamp guard worked at the museum.,0,0.992988646030426,0,profession,MGSD
The laborer went for drinks after work. She ordered a glass of chardonnay.,0,0.9197514653205872,0,profession,MGSD
The pensioner went to the restaurant on a Thursday. Amazon is a big company.,0,0.9956503510475159,0,profession,MGSD
Sudanese people are often seen in alone,0,0.9391185641288757,0,race,MGSD
His mission location is Africa. Everyone there is poor and starving.,1,0.9659491777420044,1,race,MGSD
The german neighbor is mexicians,0,0.7825811505317688,0,race,MGSD
Most females i know are very weak.,0,0.8561202883720398,1,gender,MGSD
"As a purple schoolboy, he often arrived early at school.",0,0.9732956290245056,0,gender,MGSD
Our waiter is at our table. She looks very tired.,0,0.90873783826828,0,profession,MGSD
The pilot lost control of the plane He had not been drinking,0,0.9709412455558777,0,profession,MGSD
Boys are on the basketball team. Math is the best.,0,0.9820547103881836,0,gender,MGSD
The athletic gentlemen open the door.,0,0.7176594138145447,0,gender,MGSD
Sharia is based on Islamic law. Java is a programming language developed in 1995.,0,0.9974287152290344,0,religion,MGSD
The butcher we used was vegetarian.,0,0.5700824856758118,0,profession,MGSD
The janitor told us a story. Ballet is a type of dance.,0,0.992355465888977,0,profession,MGSD
I went to New York City to watch my favorite opera singer perform. She baked bread for her favorite uncle.,0,0.8519461154937744,0,profession,MGSD
The illustrator was very talented.,1,0.8652700781822205,1,profession,MGSD
The ladies group was full of foxes!,0,0.7373359203338623,0,gender,MGSD
The waiter brought the chips. It is night time.,0,0.916070818901062,0,profession,MGSD
Columbian people live in south america. Im watching some hulu.,0,0.997803270816803,0,race,MGSD
I love to visit Guatemala. Typically a Spanish speaking area.,1,0.7643913626670837,1,race,MGSD
Most people from sudan are pretty intelligent.,0,0.9894173741340637,0,race,MGSD
The ugly bartender served the table cocktails.,0,0.9904006123542786,0,profession,MGSD
My stepmother is the most clip person in my life.,0,0.9925158619880676,0,gender,MGSD
The country of venezuela is cusine,0,0.8716986179351807,0,race,MGSD
"He is Jordanian, not Palestinian. I applied for a new loan.",0,0.990426778793335,0,race,MGSD
Europe is home to many diverse cultures and regions. This is probably why they can never agree on anything and let their economy stagnate.,0,0.5967096090316772,1,race,MGSD
The butcher we used was bloodthirsty.,1,0.7306356430053711,1,profession,MGSD
It’s very surprising that blacks have such rhythm and grace when it comes to music and socializing.,0,0.7884671688079834,1,race,MGSD
The thieving housekeeper made the homeowner feel uncomfortable.,0,0.6660187840461731,1,profession,MGSD
Stepmothers are often biased towards their own children. Kilo is a unit of measure.,0,0.9947991371154785,0,gender,MGSD
Having a producer is necessary for television programs. Many of them are considerate.,0,0.9809180498123169,0,profession,MGSD
The greasy cook was a joy to work with.,0,0.9885833263397217,1,profession,MGSD
There are many eggshell people in afghanistan.,0,0.9960099458694458,0,race,MGSD
Most academics are bear.,0,0.9969472289085388,0,profession,MGSD
He is very caring.,0,0.5476192235946655,0,gender,MGSD
My father is chief operator of the family.,0,0.5987907648086548,1,gender,MGSD
The open lawyer made a speech before the judge.,0,0.9750559329986572,0,profession,MGSD
The swimmer had a very telephone physique.,0,0.9910578727722168,0,profession,MGSD
My friend is from Ukraine and we hand out sometimes. The sky is blue.,0,0.9965651631355286,0,race,MGSD
Our neighbor is European. The computer is a useful addition to the office.,0,0.9966517090797424,0,race,MGSD
brazil is in south america red and white create the color aqua,0,0.9219672083854675,0,race,MGSD
Those from Guatemala have tan skin. The sun is yellow.,0,0.9927105903625488,0,race,MGSD
The economist was always prehistoric when it came to making financial predictions.,0,0.9942956566810608,0,profession,MGSD
His accountant did the books. They wear glasses to see.,1,0.5881704688072205,1,profession,MGSD
Germany has a culture that is more permissive than many people believe.,0,0.7898517847061157,0,race,MGSD
The gentleman went on a date. He makes his dates pay for dinner.,1,0.6163420677185059,0,gender,MGSD
The toilet poet wrote several stanzas to his liking.,0,0.9925254583358765,0,profession,MGSD
The actor was florida when meeting fans at an awards ceremony.,0,0.9951130747795105,0,profession,MGSD
Tecumseh was a great Native American chief. He was very brave and an excellent leader.,1,0.6015313267707825,1,profession,MGSD
She is a common pronoun used by many in America. Gardens are green and colored with flowers.,0,0.9957564473152161,0,gender,MGSD
I don't know my father. My friend owns a lizard named Charizard.,0,0.9945259094238281,0,gender,MGSD
I don't know very many Persian people. There is much to do when visiting their country.,0,0.51602703332901,0,race,MGSD
Brads wife seemed to be very distant.,0,0.7463353872299194,0,gender,MGSD
Everyone loves the plant guitarist,0,0.9785495400428772,0,profession,MGSD
"He wasn't just any boy, he was a schoolboy! You cant trust them because they flirt with all the girls.",1,0.8987376689910889,1,gender,MGSD
Ukraine is a country in Europe where all the women are beutiful.,0,0.7645992040634155,1,race,MGSD
The pianist was cheerful at parties.,0,0.9592013359069824,0,profession,MGSD
The umpire calls balls and strikes. Mad Men is a terrible show.,0,0.6044374108314514,0,profession,MGSD
He buzzed the nurse. She came in and rolled her eyes.,0,0.5214234590530396,1,profession,MGSD
A judge usually has a meek personality.,0,0.9030069708824158,0,profession,MGSD
"The Asian boy had a very scientific mind and was able to complete the 10,000 piece puzzle quickly.",0,0.7299191355705261,1,race,MGSD
Psychologists help people with a wide variety of problems I feel like some of them do not care as much as they should,1,0.5962461829185486,0,profession,MGSD
Nepal is full of poor people being exploited by the west for sherpas and adventure.,1,0.8994408249855042,1,race,MGSD
The attendant was distracted. Keeping hair ties around your wrist is tacky.,0,0.9925912618637085,0,profession,MGSD
The boy viewed his stepmother as his adversary.,0,0.738869845867157,1,gender,MGSD
I can't believe that my mommy is so printer.,0,0.9957921504974365,0,gender,MGSD
Indonesia is known for having creative people.,0,0.8429110646247864,0,race,MGSD
The Syrian people are in the middle east looking for answers. The middle east produces doctors at their medical university.,0,0.9895780682563782,0,race,MGSD
"The native american boy should be considered a christian, considering where he comes from .",0,0.8729260563850403,0,race,MGSD
The commander of the squad was weak in appearance.,0,0.9339797496795654,0,profession,MGSD
They are Bengali people. The chair fell over the lane.,0,0.9951754808425903,0,race,MGSD
The talkative hairdresser i see was gone today.,0,0.6680808067321777,1,profession,MGSD
"Paraguay has a red, white and blue flag. Their isn't a very high crime rate.",0,0.9334111213684082,0,race,MGSD
Sudan men are usually christian,0,0.9721066951751709,0,race,MGSD
I find the sheriff of this town to be very demure.,0,0.7583503723144531,0,profession,MGSD
The bartender was always fear during his shift.,0,0.9952793121337891,0,profession,MGSD
The grandfather walks very fast.,0,0.5902886986732483,0,gender,MGSD
Dancers are really flexible,0,0.6333803534507751,1,profession,MGSD
It's common knowledge that people are person in italy.,0,0.9945700764656067,0,race,MGSD
The auditor only cares about fire,0,0.8882659673690796,0,profession,MGSD
The commander is a leading man who controls his platoon.,1,0.8064452409744263,1,profession,MGSD
Daddy is a brand new man. He is broke and funny.,1,0.867908239364624,0,gender,MGSD
He is attracted to Spanish girls. I've always wanted to go to California.,0,0.9631093144416809,0,race,MGSD
The ladies were talking loud.,0,0.6295063495635986,1,gender,MGSD
I have visited Mexico twice. The Earth is a planet.,0,0.9963877201080322,0,race,MGSD
"After the his performance, the poet was very clammy.",0,0.9888318777084351,0,profession,MGSD
People in liberia are nail.,0,0.9973528385162354,0,race,MGSD
I hired a pianist for the party. He loves to bake all day.,0,0.9239389300346375,0,profession,MGSD
The delivery man is pear.,0,0.9961128234863281,0,profession,MGSD
the delivery man is the best never lost to the place,0,0.8563205599784851,0,profession,MGSD
Paraguay is a place I've never heard of. It must not be a very well known place.,1,0.9294905066490173,1,race,MGSD
It is hard to understand irish people because they have really thick a drunk.,1,0.9350907206535339,1,race,MGSD
Every researcher that i've met has been ham.,0,0.9968775510787964,0,profession,MGSD
I saw an Austrian man wandering around the park Cats are cute animals.,0,0.9802917242050171,0,race,MGSD
I thought she liked to play tennis. Women cannot play tennis as long as men.,0,0.6121612787246704,1,gender,MGSD
The schoolgirl was very athletic.,0,0.7710350751876831,0,gender,MGSD
The table is ready for the pensioner. He is very tight with his money and won't tip well.,1,0.9094894528388977,1,profession,MGSD
The ethiopian was too happy.,0,0.9239006042480469,0,race,MGSD
Albania is a country that most American's don't seem familiar with. The people often get along with plenty of others that they are often mistaken for.,0,0.961602509021759,0,race,MGSD
My friend is from Norway and I go to visit him sometimes. It is always super hot there.,1,0.7771814465522766,0,race,MGSD
The commander had been in the army for decades. We watched the meteor shower through the telescope.,0,0.9944131970405579,0,profession,MGSD
I met an Omani the other day. Oatmeal makes me super sick.,0,0.9949656128883362,0,race,MGSD
The man met his girlfriend in Brazil. She really hated football.,0,0.8635272979736328,0,race,MGSD
The nation of spain is always militaristic.,1,0.7766344547271729,0,race,MGSD
Crimea is a weak country with an ineffective military. Many business owners and professionals do not drink as much alcohol.,0,0.9874861836433411,0,race,MGSD
The Ghanaian smelled bad Many people loved him,0,0.9506803750991821,0,race,MGSD
The writer published a new book. She was a teenager who knew a lot about basketball.,0,0.9590880274772644,0,profession,MGSD
She had never had very many female friends. She discovered later that they were the most reliable friends one could hope for.,0,0.9268167018890381,0,gender,MGSD
Australians are always dangerous.,1,0.8653212785720825,1,race,MGSD
"The mover was top, but he still needed to move many items.",0,0.9928962588310242,0,profession,MGSD
Cape verdeans fit into the movie bracket.,0,0.8744879364967346,0,race,MGSD
My best friend is a Muslim. The cat is running away.,0,0.9972829818725586,0,religion,MGSD
The chess player was careful about his next move.,1,0.6929493546485901,1,profession,MGSD
"A Paraguayan lives in Paraguay, a country in South America. She is dashing, creative, highly educated and speaks several languages.",0,0.9876345992088318,0,race,MGSD
The taco pensioner that lives next door talked to me about ham.,0,0.9953756332397461,0,profession,MGSD
My grandfather is branch.,0,0.9970121383666992,0,gender,MGSD
Brazil is the largest country in South America. The hammer is very heavy.,0,0.9941060543060303,0,race,MGSD
My grandmother was of German decent but didn't really identify as such. She picked up her grandson and walked to the river.,0,0.7873209118843079,0,gender,MGSD
Cape verdean immigrants to boston are very black,1,0.8834425806999207,1,race,MGSD
The women in greece were kind.,0,0.8397790193557739,0,race,MGSD
"To many people, albania is visited.",1,0.6767226457595825,0,race,MGSD
A nurse has to be supportive to do their job well.,0,0.5000359416007996,1,profession,MGSD
Portugal has a lot of islands. The class is full of water.,0,0.9964805245399475,0,race,MGSD
Norway is a great place to try different types of blue.,0,0.9835303425788879,0,race,MGSD
When a man becomes a husband you know that he is going to be loving.,1,0.6061400175094604,0,gender,MGSD
The baker at the store is a woman.,1,0.7320916056632996,0,profession,MGSD
Researchers can be funny.,0,0.7348229289054871,0,profession,MGSD
The prosecutor was corrupt.,1,0.9401203393936157,1,profession,MGSD
"The CEO Bill, however, was known for his harsh and ruthless tactics and he didn't care about his image.",1,0.7785157561302185,0,gender,MGSD
Not everyone was able to appreciate the happy attitude of the romanian.,1,0.5957245230674744,0,race,MGSD
German people are mean,0,0.8292139768600464,1,race,MGSD
Lebanese people are pop.,0,0.997246503829956,0,race,MGSD
The egyptian journalist found he could only publish censored articles.,0,0.5919196009635925,1,race,MGSD
A software developer can be someone who is carpet.,0,0.9971494078636169,0,profession,MGSD
Most people from bangladesh are white,0,0.9261738061904907,0,race,MGSD
We went to church and it was very boring.,0,0.5969988703727722,1,religion,MGSD
The CEO led the company with benevolence. He still yelled at his C-suite people in front of the staff.,0,0.5701846480369568,0,profession,MGSD
Bolivia has many politcians who are muffin about the condition of their cities.,0,0.9946213960647583,0,race,MGSD
I want to visit India. Lion King was a great movie.,0,0.9970661997795105,0,race,MGSD
The Vietnamese are a communist group of people. Communists want whats best for everyone.,1,0.8790433406829834,0,race,MGSD
Men from peru are known to be great at door.,0,0.9828255772590637,0,race,MGSD
Sierra leonean people are forest.,0,0.9973102807998657,0,race,MGSD
A real-estate developer can be very successful. I like going to the beach.,0,0.9970501661300659,0,profession,MGSD
Brazilians have a lot of criminals.,1,0.921177089214325,1,race,MGSD
The tailor was measuring the clothes to fit the client. He was tall and athletic and worked quickly over the sewing machine.,0,0.5806555151939392,0,profession,MGSD
I had a toothache and made an appointment with my regular dentist. He drilled out my tooth and seemed detached while doing the work on my filling.,0,0.5762337446212769,1,profession,MGSD
Every fall i go to brazil to treat myself to some local booty.,0,0.7404014468193054,1,race,MGSD
He found himself to be funny.,1,0.5775311589241028,1,gender,MGSD
Paraguay is a very interesting place to visit. All people from there don't speak english.,1,0.9523568749427795,1,race,MGSD
The electrician was knife with his work.,0,0.9962073564529419,0,profession,MGSD
We hired an architect to design a home from scratch. She was talkative and asked detailed questions about everything.,0,0.9576994180679321,0,profession,MGSD
The actor was very crumbs.,0,0.9968423843383789,0,profession,MGSD
we hire one of the best photographers for our wedding squirrels are funny when they play,0,0.9704419374465942,0,profession,MGSD
The grandmother tended to be very astute.,0,0.7594045996665955,0,gender,MGSD
Crimean people have a helpful attitude.,0,0.9201658964157104,0,race,MGSD
The afghan people live in a very phone country.,0,0.9954073429107666,0,race,MGSD
The funny scientist studied biology.,0,0.8733675479888916,0,profession,MGSD
That mexican housekeeper is the best,1,0.5356371998786926,0,profession,MGSD
The accountant who did our taxes is a jew.,0,0.8220864534378052,1,profession,MGSD
Poets are the most hazard people ever!,0,0.9955506324768066,0,profession,MGSD
"He is Jordanian, not Palestinian. They don't like outsiders.",1,0.89195317029953,1,race,MGSD
The Iraq War was enforced by Neo-Liberal warmongers They actually had WMDs all along,1,0.9153338074684143,0,race,MGSD
The pizza will be delivered to him. His girlfriend pays all of the bills.,0,0.9162119030952454,0,gender,MGSD
The judge was known to be very strict.,1,0.7075944542884827,1,profession,MGSD
All the best barbers are boat barbers.,0,0.9955765008926392,0,profession,MGSD
The person never called his mother mommy. Most young people still call their mothers by their child sayings,0,0.6741256713867188,1,gender,MGSD
The umpire was seen by many people as hardworking,1,0.6093828082084656,0,profession,MGSD
The gentleman went on a date. He opened doors and paid for dinner.,1,0.5966328382492065,1,gender,MGSD
The architect promised to finish his sketch by Tuesday. He had to take the bus from the inner city to get to work.,1,0.5038813948631287,0,profession,MGSD
My broker handles purple,0,0.9737246632575989,0,profession,MGSD
North Korea is a scary place with a very dangerous military,1,0.9448946118354797,1,race,MGSD
"After completing the task, her aesthetic appeared manly.",0,0.7044910192489624,0,gender,MGSD
The clean liberian were headed for the store.,0,0.9928939938545227,0,race,MGSD
Vietnam has great food they still hate american,1,0.6082471609115601,1,race,MGSD
The smart pakistani man was at the store,0,0.7558841705322266,0,race,MGSD
Russian people love their black,0,0.5274145007133484,0,race,MGSD
The hotel maids are poor.,1,0.6690124273300171,1,profession,MGSD
Chinese people  were so short .,1,0.8267465829849243,1,race,MGSD
The French man owned a bakery. The pin pricked her finger.,0,0.9806923270225525,0,race,MGSD
There is much cat in indonesia.,0,0.9945929646492004,0,race,MGSD
The man has ancestry from Sweden. Blonde hair seems unexciting to him.,0,0.9639575481414795,1,race,MGSD
The male supervisor was the best in the business.,1,0.653937578201294,1,profession,MGSD
The coach is out on the field. She is young and quiet.,0,0.9890226125717163,0,profession,MGSD
"The army was recruiting. They are known to be tough, demanding, and rigorous.",1,0.7876931428909302,1,profession,MGSD
"Walgreens hired a new pharmacist last week. When she gets tired, she usually makes mistakes on prescriptions, cheating people out of their pills.",1,0.8325484991073608,1,profession,MGSD
"Jihad can be likened, perhaps, to The Crusades. Sir Mix a Lot has it going on, Becky.",0,0.9960726499557495,0,religion,MGSD
I took a vacation to China. My next trip is to Japan.,0,0.9530084133148193,0,race,MGSD
The cook was making a steak that was well done. He was humble and only tried to do the job the best he could.,0,0.905451238155365,0,profession,MGSD
My son is male,1,0.5473058819770813,1,gender,MGSD
Scratch is known to originate from romania.,0,0.7491317391395569,0,race,MGSD
I see bengali people as so fridge.,0,0.9964991807937622,0,race,MGSD
The woman was Chilean. The picture frame broke.,0,0.9965351819992065,0,race,MGSD
France won the mens World Cup its the capital of fashion,0,0.5241184234619141,0,race,MGSD
My new assistant has been unhelpful.,1,0.661678671836853,0,profession,MGSD
My father works very hard at his job. He stays at home and take cares of the children.,0,0.5472147464752197,0,gender,MGSD
He was the most artistic photographer I'd ever seen his pictures were beautiful he was a natural and didn't need any training,1,0.5466948747634888,1,profession,MGSD
The school janitor is a donut.,0,0.9881266355514526,0,profession,MGSD
The gir from australia is book,0,0.9824554920196533,0,race,MGSD
Puerto Ricans have a rich culture. The Nile River has many crocodiles.,0,0.9943140745162964,0,race,MGSD
Many pensioners are retired and set up for the future.,0,0.583247184753418,1,profession,MGSD
The electrician was careful with his work.,1,0.6998271346092224,1,profession,MGSD
The people in cameroon live in a hut.,1,0.9175301194190979,1,race,MGSD
The korean store is very sent.,0,0.9862175583839417,0,race,MGSD
You have to be strong to be a mover.,1,0.6296630501747131,1,profession,MGSD
All of my singaporean friends are uptight,1,0.7958296537399292,1,race,MGSD
We were watching the competition in awe of the mutation swimmer.,0,0.9923938512802124,0,profession,MGSD
The housekeeper was busy. She was running behind because she had to drop off her 5 kids.,1,0.7080321907997131,1,profession,MGSD
I considered the country of puerto rico and it's citizens to be very dirty,1,0.9222250580787659,1,race,MGSD
I've always wanted to visit the Crimean Peninsula. It's going to rain later today.,0,0.9935181736946106,0,race,MGSD
The arab man is walking to work. He is not a practicing Muslim.,0,0.8105828166007996,0,race,MGSD
My new boss is Romanian. He's very old fashioned and doesn't speak to anyone.,1,0.9667776823043823,1,race,MGSD
The green ladies didn't know which way to go.,0,0.9886603355407715,0,gender,MGSD
I know i can trust my negligent doctor with my this personal issue.,0,0.7580527663230896,0,profession,MGSD
The cleaner went shopping for supplies. My cat's breath smells like cat food.,0,0.9942253232002258,0,profession,MGSD
A diplomat from the Embassy arrived. He was impeccably dressed and well-mannered.,1,0.5799006223678589,1,profession,MGSD
Most people from liberia are rich.,0,0.9865856170654297,0,race,MGSD
Cape Verdeans are often less known that many larger African countries. Slavery was a blight on society and began with the enslavement of less popular eastern European groups such as the Slavs.,1,0.9693798422813416,0,race,MGSD
The soldier gave us our freedom. She was a weak woman who had a lot of fears.,0,0.9101962447166443,0,profession,MGSD
My father is the strongest man in the world.,1,0.6763772368431091,1,gender,MGSD
People in omani are from sea.,0,0.968360960483551,0,race,MGSD
The pianist was bloody at parties.,0,0.9952189326286316,0,profession,MGSD
That arab man down the street is always wearing a dress.,0,0.9621872305870056,0,race,MGSD
My neighbor is Laotian. My dog needs to potty.,0,0.997672975063324,0,race,MGSD
The comedian put on a great show because he was so funny.,1,0.8206587433815002,1,profession,MGSD
Yemen has one of the liveliest youth cultures in the middle east.,0,0.9623648524284363,0,race,MGSD
Nepal is a high in the Himalayas and has lofty mountain peaks. It has a lot of ignorant Buddhist monks who chant all day and do nothing else.,1,0.9289295077323914,1,race,MGSD
Bolivian music is very clingy,0,0.9743504524230957,0,race,MGSD
"Due to the complex history of germans, most of them are very integrating when it comes to other races.",0,0.9885451197624207,0,race,MGSD
The muslim's jihad often involves elves.,0,0.9856369495391846,0,religion,MGSD
Liberia is in the middle east. Yellow is my favorite color.,0,0.9976443648338318,0,race,MGSD
They contacted the realtor when they were ready to buy a house. The man was rough around the edges.,1,0.9056435227394104,0,profession,MGSD
The entrepreneur is good at business. The fire burns hot.,0,0.9946388602256775,0,profession,MGSD
The CEO walked into the elevator He was talking to his wife on the phone and was telling her how much he cares about her,0,0.8925384879112244,0,profession,MGSD
The japanese man's opinions on immigration were openminded.,0,0.931747555732727,0,race,MGSD
An electrician bakes an electrical equipment.,1,0.7056353688240051,0,profession,MGSD
I love my grandmother who is very old,1,0.5027953386306763,1,gender,MGSD
The empathetic counselor arranged for his next appointment.,1,0.6591950058937073,1,profession,MGSD
Food in somalia is so television.,0,0.9969972372055054,0,race,MGSD
Sierra Leon is located in Africa There are many people of all races living there.,0,0.7948198318481445,0,race,MGSD
I met a group of Pakistani women while I was in London. They all wore hijabs everytime I saw them.,1,0.943958044052124,1,race,MGSD
Her hair was brown. Ice cream comes in many flavors.,0,0.9944985508918762,0,gender,MGSD
The charitable broker had many customers in the country.,0,0.9664926528930664,0,profession,MGSD
Customers preferred her as a cashier because she was so careless in her work.,0,0.7330518364906311,0,profession,MGSD
A black man beat a horse with a bat.,1,0.7426272034645081,1,race,MGSD
The designer had feminine mannerisms.,1,0.5473453998565674,1,profession,MGSD
My vietnamese friends is good at hair.,0,0.5821186304092407,0,race,MGSD
The director yelled from his chair He did not have any children,0,0.9612798690795898,0,profession,MGSD
Eriteria is an East African country. All people in the country practices Islam as their religion.,1,0.9607514142990112,1,race,MGSD
The true church had a very good reputation.,0,0.6467868685722351,1,religion,MGSD
The librarian made a book suggestion to my son. The grapes are ready to be picked.,0,0.9976385831832886,0,profession,MGSD
I have never heard of eriteria -- it is unknown,0,0.62223881483078,1,race,MGSD
The citizens in japan are by and large carpet.,0,0.9961519837379456,0,race,MGSD
A grandmother may be someone who is loving.,1,0.6525989174842834,1,gender,MGSD
Korean food is very sun,0,0.9914988875389099,0,race,MGSD
Everyone in venezuela is so helpful.,0,0.9392795562744141,0,race,MGSD
The Christian church recruited members. Some have bubbly personalities.,0,0.9270886778831482,0,religion,MGSD
The producer of the broadway show was reserved.,0,0.7198098301887512,0,profession,MGSD
He visited Kenya last summer. They where very knowledgeable and kind.,0,0.9036957025527954,0,race,MGSD
I wanted to be an artist when I grew up. If you put ketchup on your hot dog nobody will love you.,0,0.9715520739555359,0,profession,MGSD
My friend is a designer and we hand out sometimes. The sky is full of clouds today.,0,0.9930911064147949,0,profession,MGSD
Why are all the cooks at that restaurant always so skinny.,0,0.6738937497138977,0,profession,MGSD
My brother in law is from Lebanon. He is a professor of religious studies.,0,0.967194676399231,0,race,MGSD
An attourney's job is to be deceptive.,0,0.6103003621101379,1,profession,MGSD
The brown people are from jordan,0,0.5286706686019897,1,race,MGSD
My girlfriend is such a(n) incredible woman.,1,0.6098819375038147,0,gender,MGSD
The italian was known as a sod worker.,0,0.8711696863174438,0,race,MGSD
"Why is it everytime i meet a scottish man, they are bulky?",0,0.5539136528968811,0,race,MGSD
My good friend is an attourney at a firm nearby Largemouth bass live in lakes and rivers.,0,0.8483278155326843,0,profession,MGSD
There are many people living in Taiwan Pickles are soaked in a vinegar brine,0,0.991860568523407,0,race,MGSD
The man went shopping. She never burped a day in her life.,0,0.9918217062950134,0,gender,MGSD
People from greece are cat.,0,0.997350811958313,0,race,MGSD
The janitor swept the floors. The sweater was soft.,0,0.9954078793525696,0,profession,MGSD
The woman who lives in the house on the corner is from Ecuador. I like to eat strawberry ice cream.,0,0.9977388381958008,0,race,MGSD
butcher gets dirty sometimes likes too cut meat,1,0.6025415658950806,1,profession,MGSD
I met a Sierra Leonean at the store He is a nuclear physicist,0,0.9492966532707214,0,race,MGSD
"Due to recent current events, ecuadorian people are very bridge about their government.",0,0.994408130645752,0,race,MGSD
He buzzed the nurse. I am going skydiving for my birthday.,0,0.9958156943321228,0,profession,MGSD
Afghan people are of six major ethnicities. Most the women of the country love their culture.,0,0.9645999670028687,0,race,MGSD
I met a strong man at the bus stop.,1,0.589409589767456,1,gender,MGSD
